P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,class,action,well
1.0,0.15867092,0.8018141,-0.86135834,-0.8098608,101,1,WELL-00006
1.0,0.15825555,0.7997271,-0.86136395,-0.8098538,101,1,WELL-00006
1.0,0.1574248,0.795553,-0.86137563,-0.8098397,101,1,WELL-00006
1.0,0.15680017,0.79242253,-0.8613844,-0.80982935,101,1,WELL-00006
1.0,0.1566971,0.79186064,-0.8613856,-0.80982757,101,1,WELL-00006
1.0,0.15617865,0.78929204,-0.86139286,-0.8098188,101,1,WELL-00006
1.0,0.15555403,0.78824854,-0.8614016,-0.80980825,101,1,WELL-00006
1.0,0.15524484,0.78977364,-0.861406,-0.80980295,101,1,WELL-00006
1.0,0.15524484,0.78977364,-0.861406,-0.80980295,101,1,WELL-00006
1.0,0.15513866,0.79033554,-0.86140746,-0.80980116,101,1,WELL-00006
1.0,0.15503559,0.79081714,-0.86140895,-0.80979943,101,1,WELL-00006
1.0,0.15378946,0.7970782,-0.86142623,-0.8097785,101,1,WELL-00006
1.0,0.15347715,0.7986836,-0.8614306,-0.8097732,101,1,WELL-00006
1.0,0.1529587,0.8012522,-0.86143786,-0.80976444,101,1,WELL-00006
1.0,0.15275258,0.8022957,-0.86144054,-0.8097609,101,1,WELL-00006
1.0,0.15269949,0.80333924,-0.86144346,-0.8097574,101,1,WELL-00006
1.0,0.15290873,0.8055065,-0.8614493,-0.8097504,101,1,WELL-00006
1.0,0.1530118,0.80655,-0.8614522,-0.80974704,101,1,WELL-00006
1.0,0.15311486,0.8075935,-0.86145514,-0.8097433,101,1,WELL-00006
1.0,0.15342717,0.810724,-0.8614639,-0.809733,101,1,WELL-00006
1.0,0.15353024,0.8117675,-0.8614666,-0.80972946,101,1,WELL-00006
1.0,0.15368639,0.8132927,-0.86147094,-0.80972415,101,1,WELL-00006
1.0,0.15384255,0.8148981,-0.86147535,-0.80971885,101,1,WELL-00006
1.0,0.1539987,0.8164232,-0.8614797,-0.8097136,101,1,WELL-00006
1.0,0.15404868,0.8169851,-0.8614812,-0.8097118,101,1,WELL-00006
1.0,0.15415487,0.81802857,-0.8614841,-0.8097083,101,1,WELL-00006
1.0,0.15425792,0.81802857,-0.86148703,-0.8097048,101,1,WELL-00006
1.0,0.15446405,0.8159416,-0.86149263,-0.8096979,101,1,WELL-00006
1.0,0.15513866,0.8091186,-0.8615116,-0.8096751,101,1,WELL-00006
1.0,0.15524484,0.80807513,-0.8615145,-0.8096716,101,1,WELL-00006
1.0,0.15566021,0.80390114,-0.86152595,-0.8096577,101,1,WELL-00006
1.0,0.15596941,0.8007706,-0.8615347,-0.8096469,101,1,WELL-00006
1.0,0.1560225,0.8002087,-0.86153615,-0.8096452,101,1,WELL-00006
1.0,0.15612556,0.7991652,-0.86153907,-0.80964184,101,1,WELL-00006
1.0,0.15617865,0.7986836,-0.8615405,-0.80964005,101,1,WELL-00006
1.0,0.15628172,0.7976401,-0.8615434,-0.80963653,101,1,WELL-00006
1.0,0.15654095,0.7949912,-0.8615505,-0.8096278,101,1,WELL-00006
1.0,0.15659404,0.79450953,-0.86155194,-0.809626,101,1,WELL-00006
1.0,0.15695632,0.79081714,-0.8615622,-0.8096137,101,1,WELL-00006
1.0,0.1574248,0.78824854,-0.8615753,-0.80959785,101,1,WELL-00006
1.0,0.15768401,0.79081714,-0.86158234,-0.8095892,101,1,WELL-00006
1.0,0.1577371,0.79137903,-0.8615838,-0.8095875,101,1,WELL-00006
1.0,0.15815248,0.795553,-0.8615955,-0.8095734,101,1,WELL-00006
1.0,0.15820245,0.7960347,-0.86159694,-0.8095716,101,1,WELL-00006
1.0,0.1583586,0.7976401,-0.86160135,-0.8095664,101,1,WELL-00006
1.0,0.15861782,0.8002087,-0.8616084,-0.80955756,101,1,WELL-00006
1.0,0.15867092,0.8007706,-0.8616098,-0.8095558,101,1,WELL-00006
1.0,0.15867092,0.8007706,-0.8616098,-0.8095558,101,1,WELL-00006
1.0,0.15784016,0.80807513,-0.86163,-0.80953133,101,1,WELL-00006
1.0,0.1577371,0.808637,-0.86163175,-0.8095296,101,1,WELL-00006
1.0,0.1574248,0.8101621,-0.86163586,-0.8095243,101,1,WELL-00006
1.0,0.15711248,0.8117675,-0.8616403,-0.80951923,101,1,WELL-00006
1.0,0.15617865,0.8164232,-0.8616534,-0.8095034,101,1,WELL-00006
1.0,0.15441409,0.8243699,-0.86167794,-0.80947345,101,1,WELL-00006
1.0,0.15378946,0.8270188,-0.86168647,-0.80946314,101,1,WELL-00006
1.0,0.15358333,0.8279017,-0.8616894,-0.8094594,101,1,WELL-00006
1.0,0.15347715,0.8283834,-0.8616908,-0.80945784,101,1,WELL-00006
1.0,0.15327102,0.8292663,-0.86169374,-0.8094543,101,1,WELL-00006
1.0,0.15306176,0.8301493,-0.86169666,-0.8094508,101,1,WELL-00006
1.0,0.15306176,0.8301493,-0.86169666,-0.8094508,101,1,WELL-00006
1.0,0.15251835,0.83424306,-0.86170983,-0.80943495,101,1,WELL-00006
1.0,0.15236218,0.83689195,-0.86171836,-0.8094244,101,1,WELL-00006
1.0,0.15230909,0.83777493,-0.8617212,-0.80942106,101,1,WELL-00006
1.0,0.1522841,0.83825654,-0.8617227,-0.80941916,101,1,WELL-00006
1.0,0.15194681,0.844036,-0.8617414,-0.80939645,101,1,WELL-00006
1.0,0.15189372,0.8449189,-0.86174434,-0.8093929,101,1,WELL-00006
1.0,0.15186873,0.8454006,-0.86174583,-0.80939114,101,1,WELL-00006
1.0,0.15181564,0.8462835,-0.86174875,-0.8093876,101,1,WELL-00006
1.0,0.15176566,0.8471665,-0.8617517,-0.8093841,101,1,WELL-00006
1.0,0.15173756,0.8476481,-0.8617531,-0.8093824,101,1,WELL-00006
1.0,0.15160951,0.84989566,-0.8617604,-0.80937374,101,1,WELL-00006
1.0,0.15145335,0.84885216,-0.8617689,-0.8093632,101,1,WELL-00006
1.0,0.15140025,0.84853107,-0.8617718,-0.80935967,101,1,WELL-00006
1.0,0.15137528,0.84829026,-0.8617733,-0.80935794,101,1,WELL-00006
1.0,0.15119413,0.8470862,-0.8617835,-0.8093456,101,1,WELL-00006
1.0,0.15116915,0.8469257,-0.861785,-0.8093439,101,1,WELL-00006
1.0,0.15116915,0.8469257,-0.861785,-0.8093439,101,1,WELL-00006
1.0,0.15111606,0.8466046,-0.8617879,-0.80934036,101,1,WELL-00006
1.0,0.15088181,0.8449992,-0.8618008,-0.8093247,101,1,WELL-00006
1.0,0.15067568,0.8436346,-0.8618125,-0.8093106,101,1,WELL-00006
1.0,0.15046644,0.8421897,-0.8618239,-0.80929655,101,1,WELL-00006
1.0,0.15044145,0.8420292,-0.86182535,-0.80929476,101,1,WELL-00006
1.0,0.15044145,0.8420292,-0.86182535,-0.80929476,101,1,WELL-00006
1.0,0.15038836,0.8417081,-0.86182827,-0.8092914,101,1,WELL-00006
1.0,0.1503384,0.84138703,-0.8618312,-0.8092877,101,1,WELL-00006
1.0,0.15031028,0.84114623,-0.8618326,-0.809286,101,1,WELL-00006
1.0,0.15023221,0.8406646,-0.861837,-0.8092807,101,1,WELL-00006
1.0,0.15002608,0.83930004,-0.8618485,-0.8092668,101,1,WELL-00006
1.0,0.1495576,0.83608925,-0.8618747,-0.80923533,101,1,WELL-00006
1.0,0.14953262,0.83592874,-0.8618762,-0.80923355,101,1,WELL-00006
1.0,0.14947952,0.83560765,-0.8618789,-0.80922985,101,1,WELL-00006
1.0,0.1492734,0.83424306,-0.86189055,-0.80921596,101,1,WELL-00006
1.0,0.1492203,0.8338417,-0.8618935,-0.80921245,101,1,WELL-00006
1.0,0.14914224,0.8333601,-0.8618978,-0.8092072,101,1,WELL-00006
1.0,0.14909226,0.83295876,-0.86190075,-0.8092037,101,1,WELL-00006
1.0,0.14906415,0.8327982,-0.86190224,-0.8092019,101,1,WELL-00006
1.0,0.14893611,0.83191526,-0.8619093,-0.8091933,101,1,WELL-00006
1.0,0.14888301,0.83159417,-0.8619122,-0.80918956,101,1,WELL-00006
1.0,0.14885803,0.8314336,-0.8619136,-0.8091878,101,1,WELL-00006
1.0,0.14882992,0.8312731,-0.8619151,-0.8091863,101,1,WELL-00006
1.0,0.1485707,0.8295072,-0.8619295,-0.80916864,101,1,WELL-00006
1.0,0.14844264,0.8286242,-0.86193675,-0.8091599,101,1,WELL-00006
1.0,0.14831148,0.8277412,-0.861944,-0.80915105,101,1,WELL-00006
1.0,0.14820841,0.827099,-0.86194986,-0.8091442,101,1,WELL-00006
1.0,0.14807723,0.8262161,-0.8619572,-0.80913544,101,1,WELL-00006
1.0,0.14784613,0.8246107,-0.86197007,-0.8091196,101,1,WELL-00006
1.0,0.14776805,0.82412905,-0.8619745,-0.8091143,101,1,WELL-00006
1.0,0.14766186,0.82340664,-0.86198026,-0.80910724,101,1,WELL-00006
1.0,0.14763688,0.8232461,-0.86198175,-0.8091055,101,1,WELL-00006
1.0,0.1476119,0.82308555,-0.8619832,-0.80910397,101,1,WELL-00006
1.0,0.14753382,0.82252365,-0.86198735,-0.8090985,101,1,WELL-00006
1.0,0.1472746,0.82083803,-0.86200196,-0.8090811,101,1,WELL-00006
1.0,0.14717153,0.82011557,-0.8620078,-0.80907404,101,1,WELL-00006
1.0,0.14717153,0.82011557,-0.8620078,-0.80907404,101,1,WELL-00006
1.0,0.14709033,0.8195537,-0.86201215,-0.80906874,101,1,WELL-00006
1.0,0.14678115,0.82164073,-0.86202943,-0.8090478,101,1,WELL-00006
1.0,0.14670306,0.8232461,-0.8620338,-0.80904233,101,1,WELL-00006
1.0,0.14646883,0.8279017,-0.8620467,-0.8090267,101,1,WELL-00006
1.0,0.14646883,0.8279017,-0.8620467,-0.8090267,101,1,WELL-00006
1.0,0.14672805,0.83368117,-0.86206275,-0.8090075,101,1,WELL-00006
1.0,0.147006,0.8378552,-0.8620742,-0.80899346,101,1,WELL-00006
1.0,0.147006,0.8378552,-0.8620742,-0.80899346,101,1,WELL-00006
1.0,0.14714342,0.8399422,-0.86208004,-0.8089864,101,1,WELL-00006
1.0,0.14714342,0.8399422,-0.86208004,-0.8089864,101,1,WELL-00006
1.0,0.14717779,0.8405041,-0.86208147,-0.8089847,101,1,WELL-00006
1.0,0.14742139,0.8441162,-0.8620914,-0.80897236,101,1,WELL-00006
1.0,0.1476275,0.84724677,-0.8621002,-0.8089618,101,1,WELL-00006
1.0,0.14783676,0.8497351,-0.86210895,-0.80895144,101,1,WELL-00006
1.0,0.14787112,0.84957457,-0.86211044,-0.80894965,101,1,WELL-00006
1.0,0.14800853,0.84885216,-0.8621163,-0.8089426,101,1,WELL-00006
1.0,0.14825214,0.8476481,-0.86212623,-0.80893034,101,1,WELL-00006
1.0,0.14832084,0.84724677,-0.86212915,-0.8089268,101,1,WELL-00006
1.0,0.14845826,0.8466046,-0.862135,-0.8089197,101,1,WELL-00006
1.0,0.14873622,0.8451597,-0.86214644,-0.80890566,101,1,WELL-00006
1.0,0.14901417,0.8437952,-0.86215806,-0.8088918,101,1,WELL-00006
1.0,0.14925466,0.8425911,-0.8621683,-0.8088795,101,1,WELL-00006
1.0,0.14928901,0.8424306,-0.86216974,-0.8088777,101,1,WELL-00006
1.0,0.14932337,0.8421897,-0.86217123,-0.80887616,101,1,WELL-00006
1.0,0.14949827,0.84138703,-0.86217827,-0.80886734,101,1,WELL-00006
1.0,0.14953262,0.84114623,-0.86217976,-0.80886537,101,1,WELL-00006
1.0,0.1497731,0.8399422,-0.86218995,-0.80885327,101,1,WELL-00006
1.0,0.15011977,0.83817625,-0.8622043,-0.8088357,101,1,WELL-00006
1.0,0.15032902,0.83721304,-0.8622131,-0.80882514,101,1,WELL-00006
1.0,0.15046644,0.83649063,-0.8622189,-0.8088183,101,1,WELL-00006
1.0,0.15053515,0.83608925,-0.86222184,-0.8088146,101,1,WELL-00006
1.0,0.1507444,0.83504575,-0.8622303,-0.8088042,101,1,WELL-00006
1.0,0.15143462,0.83159417,-0.86225927,-0.8087692,101,1,WELL-00006
1.0,0.15150644,0.8312731,-0.8622622,-0.8087655,101,1,WELL-00006
1.0,0.15178128,0.8298282,-0.8622739,-0.8087514,101,1,WELL-00006
1.0,0.15209359,0.8283031,-0.86228675,-0.8087358,101,1,WELL-00006
1.0,0.15223101,0.8275807,-0.8622926,-0.80872893,101,1,WELL-00006
1.0,0.1523372,0.827099,-0.862297,-0.8087236,101,1,WELL-00006
1.0,0.15254332,0.8260555,-0.8623057,-0.8087131,101,1,WELL-00006
1.0,0.15255894,0.8253331,-0.8623113,-0.80870605,101,1,WELL-00006
1.0,0.15184687,0.8239685,-0.862323,-0.808692,101,1,WELL-00006
1.0,0.15166885,0.8235672,-0.8623259,-0.80868864,101,1,WELL-00006
1.0,0.15140025,0.82308555,-0.8623303,-0.80868316,101,1,WELL-00006
1.0,0.15068819,0.82164073,-0.8623417,-0.8086691,101,1,WELL-00006
1.0,0.15033215,0.82099855,-0.86234754,-0.80866206,101,1,WELL-00006
1.0,0.14926404,0.81891155,-0.8623648,-0.80864114,101,1,WELL-00006
1.0,0.14908601,0.8185102,-0.86236775,-0.8086376,101,1,WELL-00006
1.0,0.14846452,0.81971425,-0.86237794,-0.80862546,101,1,WELL-00006
1.0,0.14828649,0.82011557,-0.86238086,-0.80862176,101,1,WELL-00006
1.0,0.1471278,0.82236314,-0.86239964,-0.8085991,101,1,WELL-00006
1.0,0.14650631,0.8235672,-0.86240983,-0.8085868,101,1,WELL-00006
1.0,0.14641574,0.8277412,-0.86244464,-0.80854475,101,1,WELL-00006
1.0,0.14641574,0.8279017,-0.86244583,-0.80854315,101,1,WELL-00006
1.0,0.14641574,0.8307112,-0.8624692,-0.808515,101,1,WELL-00006
1.0,0.14641574,0.8312731,-0.86247355,-0.8085097,101,1,WELL-00006
1.0,0.14641574,0.83159417,-0.8624762,-0.8085062,101,1,WELL-00006
1.0,0.14641574,0.8317547,-0.8624777,-0.80850446,101,1,WELL-00006
1.0,0.14641574,0.83191526,-0.86247915,-0.8085027,101,1,WELL-00006
1.0,0.14641574,0.8323166,-0.8624821,-0.80849916,101,1,WELL-00006
1.0,0.14641574,0.83263767,-0.862485,-0.80849564,101,1,WELL-00006
1.0,0.14641574,0.83319956,-0.86248934,-0.8084904,101,1,WELL-00006
1.0,0.14641574,0.83560765,-0.86250955,-0.80846596,101,1,WELL-00006
1.0,0.14641574,0.83681166,-0.8625198,-0.8084536,101,1,WELL-00006
1.0,0.14641574,0.83697224,-0.86252123,-0.80845207,101,1,WELL-00006
1.0,0.14641574,0.8396211,-0.86254287,-0.80842566,101,1,WELL-00006
1.0,0.14641574,0.8405041,-0.8625502,-0.80841684,101,1,WELL-00006
1.0,0.14641574,0.8406646,-0.8625516,-0.8084151,101,1,WELL-00006
1.0,0.14641574,0.84114623,-0.86255604,-0.8084098,101,1,WELL-00006
1.0,0.14641574,0.84138703,-0.86255723,-0.8084081,101,1,WELL-00006
1.0,0.14641574,0.8415476,-0.86255866,-0.8084063,101,1,WELL-00006
1.0,0.14641574,0.8417081,-0.86256015,-0.80840474,101,1,WELL-00006
1.0,0.14641574,0.8417081,-0.86256015,-0.80840474,101,1,WELL-00006
1.0,0.14641574,0.8434741,-0.86257476,-0.80838716,101,1,WELL-00006
1.0,0.14641574,0.8445176,-0.8625833,-0.80837655,101,1,WELL-00006
1.0,0.14641574,0.8458822,-0.8625949,-0.8083625,101,1,WELL-00006
1.0,0.14641574,0.84620327,-0.8625978,-0.80835897,101,1,WELL-00006
1.0,0.14641574,0.8479692,-0.8626122,-0.80834156,101,1,WELL-00006
1.0,0.14641574,0.8481297,-0.8626137,-0.80833983,101,1,WELL-00006
1.0,0.14641574,0.84853107,-0.86263263,-0.80831695,101,1,WELL-00006
1.0,0.14641574,0.8476481,-0.86263555,-0.8083134,101,1,WELL-00006
1.0,0.14641574,0.8476481,-0.86263555,-0.8083134,101,1,WELL-00006
1.0,0.14641574,0.8471665,-0.862637,-0.80831164,101,1,WELL-00006
1.0,0.14641574,0.843153,-0.8626499,-0.80829585,101,1,WELL-00006
1.0,0.14641574,0.8427516,-0.86265135,-0.80829424,101,1,WELL-00006
1.0,0.14641574,0.84138703,-0.86265576,-0.808289,101,1,WELL-00006
1.0,0.14641574,0.83777493,-0.86266714,-0.8082749,101,1,WELL-00006
1.0,0.14641574,0.83111256,-0.8626891,-0.8082487,101,1,WELL-00006
1.0,0.14641574,0.8292663,-0.8626947,-0.80824167,101,1,WELL-00006
1.0,0.14641574,0.8270188,-0.86270195,-0.80823284,101,1,WELL-00006
1.0,0.14641574,0.8270188,-0.86270195,-0.80823284,101,1,WELL-00006
1.0,0.14641574,0.8266174,-0.8627034,-0.8082311,101,1,WELL-00006
1.0,0.14641574,0.82388824,-0.86271214,-0.80822057,101,1,WELL-00006
1.0,0.14641574,0.82075775,-0.86272216,-0.8082084,101,1,WELL-00006
1.0,0.14641574,0.82035637,-0.8627236,-0.8082065,101,1,WELL-00006
1.0,0.14641574,0.8219618,-0.86274815,-0.80817676,101,1,WELL-00006
1.0,0.14641574,0.8232461,-0.8627555,-0.8081682,101,1,WELL-00006
1.0,0.14641574,0.8237277,-0.8627584,-0.8081644,101,1,WELL-00006
1.0,0.14641574,0.8237277,-0.8627584,-0.8081644,101,1,WELL-00006
1.0,0.14641574,0.8255739,-0.8627686,-0.8081523,101,1,WELL-00006
1.0,0.14641574,0.8255739,-0.8627686,-0.8081523,101,1,WELL-00006
1.0,0.14641574,0.8276609,-0.86278003,-0.80813825,101,1,WELL-00006
1.0,0.14641574,0.8284636,-0.8627844,-0.80813295,101,1,WELL-00006
1.0,0.14641574,0.8290255,-0.8627873,-0.80812943,101,1,WELL-00006
1.0,0.14641574,0.8292663,-0.8627888,-0.8081279,101,1,WELL-00006
1.0,0.14641574,0.829748,-0.8627917,-0.8081241,101,1,WELL-00006
1.0,0.14641574,0.83111256,-0.862799,-0.80811536,101,1,WELL-00006
1.0,0.14641574,0.83135337,-0.8628005,-0.8081138,101,1,WELL-00006
1.0,0.14641574,0.831835,-0.86280316,-0.8081103,101,1,WELL-00006
1.0,0.14641574,0.83263767,-0.8628075,-0.808105,101,1,WELL-00006
1.0,0.14641574,0.83576816,-0.86282504,-0.8080839,101,1,WELL-00006
1.0,0.14641574,0.83600897,-0.86282647,-0.8080821,101,1,WELL-00006
1.0,0.14641574,0.83657086,-0.86282915,-0.80807877,101,1,WELL-00006
1.0,0.14641574,0.8370525,-0.86283207,-0.8080751,101,1,WELL-00006
1.0,0.14641574,0.8378552,-0.8628365,-0.80807,101,1,WELL-00006
1.0,0.14641574,0.8417884,-0.8628581,-0.8080436,101,1,WELL-00006
1.0,0.14641574,0.8436346,-0.8628683,-0.80803126,101,1,WELL-00006
1.0,0.14641574,0.8438754,-0.8628698,-0.8080297,101,1,WELL-00006
1.0,0.14641574,0.8446781,-0.86287415,-0.8080242,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629031,-0.8079894,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86291164,-0.8079787,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86291456,-0.80797535,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86292475,-0.807963,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629262,-0.8079613,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86294055,-0.8079437,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86294204,-0.8079419,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86294496,-0.8079384,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629581,-0.8079228,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629624,-0.8079175,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629666,-0.80791223,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629695,-0.8079087,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86297536,-0.8079016,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629783,-0.8078981,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8629984,-0.80787367,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86300135,-0.80787015,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86300284,-0.8078684,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86300576,-0.8078649,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8630245,-0.8078422,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8630405,-0.8078228,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86305636,-0.8078035,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8630593,-0.8078,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.863078,-0.8077773,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.863078,-0.8077773,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86308676,-0.80776674,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8631011,-0.80774915,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86311424,-0.8077333,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86311716,-0.80772996,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86313736,-0.8077055,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86313736,-0.8077055,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86314607,-0.807695,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86315316,-0.80768615,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8631619,-0.8076756,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86316335,-0.8076739,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8631707,-0.80766505,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.863185,-0.80764765,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8631879,-0.80764395,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8631967,-0.8076336,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8632011,-0.8076283,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.863204,-0.80762476,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8632069,-0.80762124,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8632081,-0.8076195,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8632169,-0.80760896,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8632183,-0.80760735,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86323583,-0.80758625,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8632371,-0.8075845,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86324,-0.807581,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.8632675,-0.80754775,101,1,WELL-00006
1.0,0.14641574,0.84989566,-0.86327916,-0.8075337,101,1,WELL-00006
1.0,0.146194,0.84989566,-0.86329204,-0.807518,101,1,WELL-00006
1.0,0.14586918,0.84989566,-0.863311,-0.8074951,101,1,WELL-00006
1.0,0.14569429,0.84989566,-0.86332095,-0.80748284,101,1,WELL-00006
1.0,0.14551939,0.84989566,-0.8633312,-0.8074705,101,1,WELL-00006
1.0,0.1454944,0.84989566,-0.8633326,-0.80746895,101,1,WELL-00006
1.0,0.14479795,0.84989566,-0.8633733,-0.8074199,101,1,WELL-00006
1.0,0.14469801,0.84989566,-0.8633789,-0.8074128,101,1,WELL-00006
1.0,0.14464805,0.84989566,-0.8633818,-0.8074093,101,1,WELL-00006
1.0,0.14462306,0.84989566,-0.86338323,-0.80740756,101,1,WELL-00006
1.0,0.14452311,0.84989566,-0.8633891,-0.8074005,101,1,WELL-00006
1.0,0.14449812,0.84989566,-0.86339056,-0.80739874,101,1,WELL-00006
1.0,0.14449812,0.84989566,-0.86339056,-0.80739874,101,1,WELL-00006
1.0,0.14402342,0.84989566,-0.86341804,-0.80736554,101,1,WELL-00006
1.0,0.14397344,0.84989566,-0.86342096,-0.807362,101,1,WELL-00006
1.0,0.14394845,0.84989566,-0.8634224,-0.80736023,101,1,WELL-00006
1.0,0.14392348,0.84989566,-0.8634239,-0.80735844,101,1,WELL-00006
1.0,0.14382353,0.84989566,-0.8634295,-0.8073514,101,1,WELL-00006
1.0,0.1437517,0.84989566,-0.86343384,-0.80734617,101,1,WELL-00006
1.0,0.14370173,0.84989566,-0.86343676,-0.80734265,101,1,WELL-00006
1.0,0.1435768,0.84989566,-0.86344403,-0.8073338,101,1,WELL-00006
1.0,0.1434269,0.84989566,-0.86345255,-0.80732346,101,1,WELL-00006
1.0,0.1434019,0.84989566,-0.8634543,-0.8073217,101,1,WELL-00006
1.0,0.14337692,0.84989566,-0.8634555,-0.80731994,101,1,WELL-00006
1.0,0.14305212,0.84989566,-0.8634744,-0.80729705,101,1,WELL-00006
1.0,0.14300215,0.84989566,-0.86347735,-0.80729353,101,1,WELL-00006
1.0,0.14297716,0.84989566,-0.86347884,-0.8072918,101,1,WELL-00006
1.0,0.14280227,0.84989566,-0.8634888,-0.80727965,101,1,WELL-00006
1.0,0.14277728,0.84989566,-0.8634903,-0.80727774,101,1,WELL-00006
1.0,0.14235565,0.84989566,-0.86351484,-0.8072482,101,1,WELL-00006
1.0,0.14225572,0.84989566,-0.8635207,-0.80724114,101,1,WELL-00006
1.0,0.14175601,0.84989566,-0.8635496,-0.807206,101,1,WELL-00006
1.0,0.14170605,0.84989566,-0.8635525,-0.80720246,101,1,WELL-00006
1.0,0.14168106,0.84989566,-0.863554,-0.8072007,101,1,WELL-00006
1.0,0.14163108,0.84989566,-0.8635569,-0.80719715,101,1,WELL-00006
1.0,0.14158112,0.84989566,-0.86355984,-0.80719364,101,1,WELL-00006
1.0,0.14148118,0.84989566,-0.86356544,-0.8071866,101,1,WELL-00006
1.0,0.14143433,0.84989566,-0.86356837,-0.80718327,101,1,WELL-00006
1.0,0.14133438,0.84989566,-0.8635742,-0.80717623,101,1,WELL-00006
1.0,0.14105955,0.84989566,-0.86359,-0.80715686,101,1,WELL-00006
1.0,0.14093463,0.84989566,-0.8635973,-0.8071481,101,1,WELL-00006
1.0,0.1406598,0.84989566,-0.86361337,-0.8071289,101,1,WELL-00006
1.0,0.14055985,0.84989566,-0.8636189,-0.8071219,101,1,WELL-00006
1.0,0.14043492,0.84989566,-0.86362624,-0.8071131,101,1,WELL-00006
1.0,0.14043492,0.84989566,-0.86362624,-0.8071131,101,1,WELL-00006
1.0,0.14035997,0.84989566,-0.8636306,-0.8071078,101,1,WELL-00006
1.0,0.140335,0.84989566,-0.8636321,-0.807106,101,1,WELL-00006
1.0,0.14026003,0.84989566,-0.86363643,-0.80710095,101,1,WELL-00006
1.0,0.14023817,0.84989566,-0.8636379,-0.807099,101,1,WELL-00006
1.0,0.14021006,0.84989566,-0.86363935,-0.80709726,101,1,WELL-00006
1.0,0.14029126,0.84989566,-0.8636423,-0.8070939,101,1,WELL-00006
1.0,0.14184658,0.84989566,-0.8636639,-0.8070675,101,1,WELL-00006
1.0,0.14195277,0.84989566,-0.8636654,-0.8070658,101,1,WELL-00006
1.0,0.1421589,0.84989566,-0.8636683,-0.80706227,101,1,WELL-00006
1.0,0.14350809,0.84989566,-0.86368704,-0.80703956,101,1,WELL-00006
1.0,0.14413272,0.84989566,-0.8636958,-0.807029,101,1,WELL-00006
1.0,0.14506654,0.84989566,-0.8637087,-0.80701315,101,1,WELL-00006
1.0,0.14537886,0.84989566,-0.8637131,-0.8070079,101,1,WELL-00006
1.0,0.14610654,0.84989566,-0.8637233,-0.80699575,101,1,WELL-00006
1.0,0.1451696,0.84989566,-0.8637449,-0.80696934,101,1,WELL-00006
1.0,0.14506654,0.84989566,-0.8637464,-0.8069676,101,1,WELL-00006
